종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"351330","이삭엔지니어링","KOSDAQ","컴퓨터서비스","16700","650","4.05","138418284000"
"080010","이상네트웍스","KOSDAQ","인터넷","7940","-40","-0.50","71579100000"
"086890","이수앱지스","KOSDAQ","제약","12850","-400","-3.02","426397283800"
"047560","이스트소프트","KOSDAQ","디지털컨텐츠","15950","-300","-1.85","178062322900"
"900110","이스트아시아홀딩스","KOSDAQ","금융","203","-8","-3.79","27737419808"
"067010","이씨에스","KOSDAQ","정보기기","8790","720","8.92","108064260000"
"052190","이에스에이","KOSDAQ","오락·문화","8850","0","0.00","26981756100"
"101360","이엔드디","KOSDAQ","화학","35000","1600","4.79","361213405000"
"102710","이엔에프테크놀로지","KOSDAQ","화학","34750","-450","-1.28","496502301000"
"066980","이엔코퍼레이션","KOSDAQ","디지털컨텐츠","10600","940","9.73","204490684400"
"063760","이엘피","KOSDAQ","반도체","7700","250","3.36","71803501000"
"087730","이엠네트웍스","KOSDAQ","반도체","8160","0","0.00","26570510400"
"123570","이엠넷","KOSDAQ","기타서비스","7980","-20","-0.25","177763102440"
"083470","이엠앤아이","KOSDAQ","IT부품","1390","0","0.00","38120075850"
"095190","이엠코리아","KOSDAQ","기계·장비","4960","-60","-1.20","211201943520"
"091120","이엠텍","KOSDAQ","IT부품","21500","-350","-1.60","341590624000"
"039030","이오테크닉스","KOSDAQ","반도체","115600","-3200","-2.69","1424139980000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","59500","-1600","-2.62","682386281500"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","8230","-20","-0.24","186296790150"
"181340","이즈미디어","KOSDAQ","의료·정밀기기","25050","-700","-2.72","177982755000"
"353810","이지바이오","KOSDAQ","음식료·담배","6830","70","1.04","233529447600"
"099750","이지케어텍","KOSDAQ","소프트웨어","41600","350","0.85","265657600000"
"035810","이지홀딩스","KOSDAQ","음식료·담배","5120","-30","-0.58","333546726400"
"160600","이큐셀","KOSDAQ","기계·장비","3100","0","0.00","42720312600"
"092130","이크레더블","KOSDAQ","기타서비스","20950","0","0.00","252313420000"
"096040","이트론","KOSDAQ","정보기기","712","-11","-1.52","373514308576"
"134060","이퓨쳐","KOSDAQ","출판·매체복제","9570","-270","-2.74","45641722500"
"001840","이화공영","KOSDAQ","건설","8030","20","0.25","159040252800"
"024810","이화전기","KOSDAQ","IT부품","2330","-45","-1.89","194470241590"
"041830","인바디","KOSDAQ","의료·정밀기기","29500","0","0.00","403671569000"
"352940","인바이오","KOSDAQ","화학","10950","0","0.00","119001643500"
"079950","인베니아","KOSDAQ","기계·장비","2875","-40","-1.37","66700000000"
"277410","인산가","KOSDAQ","음식료·담배","2570","-40","-1.53","81888935430"
"060150","인선이엔티","KOSDAQ","기타서비스","12650","-300","-2.32","589029691800"
"033230","인성정보","KOSDAQ","컴퓨터서비스","3190","390","13.93","121409218040"
"037330","인지디스플레","KOSDAQ","IT부품","3200","-30","-0.93","140432716800"
"083640","인콘","KOSDAQ","통신장비","2545","-25","-0.97","111460710565"
"216050","인크로스","KOSDAQ","기타서비스","52600","0","0.00","423786470200"
"049070","인탑스","KOSDAQ","IT부품","29650","-200","-0.67","509980000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","28200","-900","-3.09","352879261800"
"017250","인터엠","KOSDAQ","일반전기전자","1805","-5","-0.28","37987067935"
"035080","인터파크","KOSDAQ","유통","8670","140","1.64","703910043210"
"051370","인터플렉스","KOSDAQ","IT부품","14550","0","0.00","339414717600"
"064290","인텍플러스","KOSDAQ","반도체","25550","300","1.19","324369054100"
"189300","인텔리안테크","KOSDAQ","일반전기전자","59700","1000","1.70","451411878600"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","4340","-60","-1.36","156997447180"
"048530","인트론바이오","KOSDAQ","제약","22750","100","0.44","761523467250"
"175140","인포마크","KOSDAQ","통신장비","7950","-100","-1.24","40340589600"
"115310","인포바인","KOSDAQ","통신서비스","22750","-100","-0.44","72638088250"
"039290","인포뱅크","KOSDAQ","통신서비스","12250","-150","-1.21","106501230500"
"071200","인피니트헬스케어","KOSDAQ","소프트웨어","9050","210","2.38","220787944900"
"016670","인피니티엔티","KOSDAQ","유통","973","0","0.00","84222290362"
"101930","인화정공","KOSDAQ","운송장비·부품","11550","-50","-0.43","107781192750"
"333430","일승","KOSDAQ","운송장비·부품","3280","-180","-5.20","100783730160"
"068330","일신바이오","KOSDAQ","기계·장비","6110","-70","-1.13","270160615400"
"058450","일야","KOSDAQ","IT부품","685","0","0.00","21741900000"
"019540","일지테크","KOSDAQ","운송장비·부품","4850","50","1.04","65540475000"
"094820","일진파워","KOSDAQ","건설","10600","-100","-0.93","159834315400"
"950140","잉글우드랩","KOSDAQ","화학","9120","-30","-0.33","181194937920"
"049550","잉크테크","KOSDAQ","화학","8470","10","0.12","164266815790"
"254120","자비스","KOSDAQ","기계·장비","2650","40","1.53","58782875050"
"221610","자안바이오","KOSDAQ","화학","5420","-210","-3.73","35203604600"
"219550","자안코스메틱","KOSDAQ","유통","5770","-270","-4.47","46060675220"
"043910","자연과환경","KOSDAQ","기타서비스","2605","45","1.76","160740503840"
"234920","자이글","KOSDAQ","일반전기전자","5100","0","0.00","69007641000"
"289220","자이언트스텝","KOSDAQ","오락·문화","85200","-4300","-4.80","822671178000"
"174880","장원테크","KOSDAQ","통신장비","4585","-215","-4.48","81530607550"
"049630","재영솔루텍","KOSDAQ","IT부품","1220","40","3.39","89738692100"
"110020","전진바이오팜","KOSDAQ","화학","7800","60","0.78","49462678200"
"208140","정다운","KOSDAQ","음식료·담배","3795","-30","-0.78","123450682080"
"022220","정산애강","KOSDAQ","화학","2745","-50","-1.79","142176119355"
"040420","정상제이엘에스","KOSDAQ","기타서비스","7160","-60","-0.83","112251272320"
"045510","정원엔시스","KOSDAQ","컴퓨터서비스","3330","-20","-0.60","107256942360"
"065620","제낙스","KOSDAQ","금속","15950","0","0.00","78982709300"
"217190","제너셈","KOSDAQ","반도체","8860","-20","-0.23","77694881640"
"095700","제넥신","KOSDAQ","기타서비스","84200","-2100","-2.43","2105794174400"
"072520","제넨바이오","KOSDAQ","유통","1830","-100","-5.18","363241231080"
"122310","제노레이","KOSDAQ","의료·정밀기기","10150","-100","-0.98","147721516600"
"361390","제노코","KOSDAQ","통신장비","51800","900","1.77","126502852000"
"187420","제노포커스","KOSDAQ","제약","8820","-180","-2.00","197561032200"
"225220","제놀루션","KOSDAQ","제약","16800","-100","-0.59","160728624000"
"123330","제닉","KOSDAQ","화학","7870","-150","-1.87","55090000000"
"159580","제로투세븐","KOSDAQ","유통","12450","-300","-2.35","249406318200"
"147830","제룡산업","KOSDAQ","금속","8020","40","0.50","80200000000"
"033100","제룡전기","KOSDAQ","IT부품","6770","90","1.35","108742508930"
"079370","제우스","KOSDAQ","기계·장비","26950","150","0.56","279848800000"
"054950","제이브이엠","KOSDAQ","기계·장비","17250","-100","-0.58","208550637000"
"090470","제이스텍","KOSDAQ","반도체","7920","-40","-0.50","115614639360"
"287410","제이시스메디칼","KOSDAQ","의료·정밀기기","6900","-120","-1.71","487377856800"
"137950","제이씨케미칼","KOSDAQ","화학","10300","-100","-0.96","229358484200"
"033320","제이씨현시스템","KOSDAQ","유통","8060","-130","-1.59","154062321920"
"204270","제이앤티씨","KOSDAQ","일반전기전자","9610","-20","-0.21","555923758260"
"026040","제이에스티나","KOSDAQ","기타제조","3175","115","3.76","52399533250"
"126880","제이엔케이히터","KOSDAQ","기계·장비","6710","-90","-1.32","155704899130"
"322510","제이엘케이","KOSDAQ","소프트웨어","7650","-210","-2.67","115981565850"
"033050","제이엠아이","KOSDAQ","출판·매체복제","2115","20","0.95","68905308330"
"094970","제이엠티","KOSDAQ","IT부품","4450","-100","-2.20","74529668000"
"058420","제이웨이","KOSDAQ","오락·문화","2160","0","0.00","7799412240"
"089790","제이티","KOSDAQ","반도체","8300","-130","-1.54","85618757900"
"052670","제일바이오","KOSDAQ","제약","3575","110","3.17","104136403800"
"199820","제일전기공업","KOSDAQ","일반전기전자","21000","150","0.72","233310000000"
"023440","제일제강","KOSDAQ","금속","3215","-60","-1.83","111493673010"
"038010","제일테크노스","KOSDAQ","금속","7070","-140","-1.94","63630000000"
"276730","제주맥주","KOSDAQ","음식료·담배","3990","-10","-0.25","223730831100"
"080220","제주반도체","KOSDAQ","반도체","5890","-100","-1.67","202143068340"
"216080","제테마","KOSDAQ","제약","33400","350","1.06","592140550600"
"229000","젠큐릭스","KOSDAQ","제약","20750","-350","-1.66","136000023500"
"082270","젬백스","KOSDAQ","기계·장비","20850","-300","-1.42","829789530150"
"064800","젬백스링크","KOSDAQ","유통","1750","-40","-2.23","145417571250"
"041590","젬백스지오","KOSDAQ","건설","919","-12","-1.29","77303815242"
"044060","조광ILI","KOSDAQ","기계·장비","9100","-150","-1.62","126043271900"
"034940","조아제약","KOSDAQ","제약","4560","215","4.95","141268011120"
"067000","조이시티","KOSDAQ","디지털컨텐츠","12500","-350","-2.72","565686212500"
"033340","좋은사람들","KOSDAQ","섬유·의류","1055","0","0.00","52653176320"
"036930","주성엔지니어링","KOSDAQ","반도체","14550","-250","-1.69","702026034600"
"239340","줌인터넷","KOSDAQ","인터넷","7210","-40","-0.55","194523161140"
"051980","중앙디앤엠","KOSDAQ","화학","1355","-75","-5.24","94693574735"
"072020","중앙백신","KOSDAQ","제약","17200","0","0.00","171312000000"
"000440","중앙에너비스","KOSDAQ","유통","16650","-600","-3.48","103681714500"
"078650","지나인제약","KOSDAQ","의료·정밀기기","1240","-15","-1.20","92734525920"
"228760","지노믹트리","KOSDAQ","제약","14400","0","0.00","287801496000"
"314130","지놈앤컴퍼니","KOSDAQ","제약","36900","-250","-0.67","496211458500"
"043610","지니뮤직","KOSDAQ","디지털컨텐츠","6280","-140","-2.18","364964950640"
"263860","지니언스","KOSDAQ","소프트웨어","7370","-280","-3.66","69606702000"
"303030","지니틱스","KOSDAQ","반도체","3375","85","2.58","120641629500"
"036180","지더블유바이텍","KOSDAQ","유통","3300","10","0.30","98228542500"
"208350","지란지교시큐리티","KOSDAQ","출판·매체복제","6970","-180","-2.52","57896590770"
"114570","지스마트글로벌","KOSDAQ","유통","620","0","0.00","7030424280"
"051160","지어소프트","KOSDAQ","소프트웨어","25150","-100","-0.40","366550058250"
"053050","지에스이","KOSDAQ","전기·가스·수도","1945","-80","-3.95","58325876165"
"119850","지엔씨에너지","KOSDAQ","일반전기전자","5590","-140","-2.44","91949401310"
"270520","지엔원에너지","KOSDAQ","기타서비스","4200","-60","-1.41","131077413600"
"065060","지엔코","KOSDAQ","섬유·의류","1005","-25","-2.43","98498084220"
"204840","지엘팜텍","KOSDAQ","기타서비스","1305","15","1.16","67712331420"
"111820","지유온","KOSDAQ","인터넷","2470","0","0.00","72867415660"
"115450","지트리비앤티","KOSDAQ","유통","10050","-100","-0.99","272234590950"
"219750","지티지웰니스","KOSDAQ","의료·정밀기기","4230","0","0.00","73527095160"
"018120","진로발효","KOSDAQ","음식료·담배","32450","0","0.00","214855344000"
"109820","진매트릭스","KOSDAQ","기타서비스","13050","-100","-0.76","266137002000"
"086060","진바이오텍","KOSDAQ","음식료·담배","6670","-90","-1.33","57432615290"
"036890","진성티이씨","KOSDAQ","기계·장비","12100","-200","-1.63","272035442800"
"363250","진시스템","KOSDAQ","의료·정밀기기","15900","50","0.32","108296172000"
"007370","진양제약","KOSDAQ","제약","7380","60","0.82","88560000000"
"085660","차바이오텍","KOSDAQ","제약","26400","-350","-1.31","1438801135200"
"094850","참좋은여행","KOSDAQ","기타서비스","14550","0","0.00","203700000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","13750","-150","-1.08","126374668750"
"311690","천랩","KOSDAQ","기타서비스","50700","3050","6.40","198229293600"
"278280","천보","KOSDAQ","화학","219800","-4700","-2.09","2198000000000"
"096240","청담러닝","KOSDAQ","기타서비스","32650","400","1.24","244020418900"
"066360","체리부로","KOSDAQ","음식료·담배","2120","-40","-1.85","59089432880"
"047820","초록뱀미디어","KOSDAQ","오락·문화","2590","0","0.00","425145741650"
"052300","초록뱀컴퍼니","KOSDAQ","운송","1650","-60","-3.51","114161465550"
"094360","칩스앤미디어","KOSDAQ","반도체","14800","-250","-1.66","142676662000"
"016920","카스","KOSDAQ","유통","5700","60","1.06","136484778600"
"284620","카이노스메드","KOSDAQ","기타서비스","3300","-105","-3.08","347301266400"
"293490","카카오게임즈","KOSDAQ","디지털컨텐츠","94000","-2500","-2.59","7015644222000"
"042000","카페24","KOSDAQ","인터넷","32500","900","2.85","612128822500"
"317530","캐리소프트","KOSDAQ","오락·문화","17050","-600","-3.40","117648341800"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","5340","110","2.10","88479463920"
"180400","캔서롭","KOSDAQ","기타서비스","7740","0","0.00","178624199880"
"050110","캠시스","KOSDAQ","IT부품","2140","-35","-1.61","155432815980"
"900310","컬러레이","KOSDAQ","금융","1925","-10","-0.52","103950000000"
"078340","컴투스","KOSDAQ","디지털컨텐츠","116300","-1500","-1.27","1496364646000"
"307930","컴퍼니케이","KOSDAQ","금융","9110","-250","-2.67","142207100000"
"263700","케어랩스","KOSDAQ","소프트웨어","9980","-70","-0.70","172015599360"
"214370","케어젠","KOSDAQ","제약","66600","-300","-0.45","715483800000"
"221980","케이디켐","KOSDAQ","화학","16850","-300","-1.75","67986380000"
"317030","케이비17호스팩","KOSDAQ","금융","2160","-10","-0.46","11795760000"
"323940","케이비제18호스팩","KOSDAQ","금융","2165","5","0.23","16934630000"
"330990","케이비제19호스팩","KOSDAQ","금융","2200","-10","-0.45","9462200000"
"342550","케이비제20호스팩","KOSDAQ","금융","2190","5","0.23","14237190000"
"192250","케이사인","KOSDAQ","소프트웨어","2600","-70","-2.62","183745268200"
"115500","케이씨에스","KOSDAQ","컴퓨터서비스","8370","-10","-0.12","100440000000"
"089150","케이씨티","KOSDAQ","컴퓨터서비스","8820","-200","-2.22","151263000000"
"025880","케이씨피드","KOSDAQ","음식료·담배","3710","-30","-0.80","62015833180"
"093320","케이아이엔엑스","KOSDAQ","인터넷","63500","-600","-0.94","309880000000"
"073010","케이에스피","KOSDAQ","기계·장비","2335","10","0.43","84508920095"
"105330","케이엔더블유","KOSDAQ","일반전기전자","9250","-200","-2.12","112252283500"
"272110","케이엔제이","KOSDAQ","기계·장비","15800","-350","-2.17","116649946400"
"039420","케이엘넷","KOSDAQ","통신서비스","5030","-150","-2.90","121498291900"
"083550","케이엠","KOSDAQ","섬유·의류","10250","50","0.49","110239918500"
"032500","케이엠더블유","KOSDAQ","통신장비","54100","-1000","-1.81","2154309770300"
"225430","케이엠제약","KOSDAQ","화학","2870","-55","-1.88","80035833500"
"036030","케이티알파","KOSDAQ","유통","10350","-250","-2.36","507349579050"
"064820","케이프","KOSDAQ","운송장비·부품","4830","-90","-1.83","149255346240"
"347140","케이프이에스제4호","KOSDAQ","금융","2290","75","3.39","6890610000"
"256940","케이피에스","KOSDAQ","반도체","16600","-450","-2.64","297127599800"
"024880","케이피에프","KOSDAQ","금속","4900","-25","-0.51","86819425000"
"042040","케이피엠테크","KOSDAQ","화학","3225","105","3.37","452287696575"
"054410","케이피티유","KOSDAQ","금속","8390","-290","-3.34","42453400000"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","16500","-500","-2.94","194437452000"
"217600","켐온","KOSDAQ","기타서비스","3965","-15","-0.38","253210213100"
"089010","켐트로닉스","KOSDAQ","화학","22850","-150","-0.65","339508887450"
"220260","켐트로스","KOSDAQ","화학","6790","-20","-0.29","180330904530"
"052400","코나아이","KOSDAQ","소프트웨어","42300","-600","-1.40","658150691400"
"033110","코너스톤네트웍스","KOSDAQ","유통","204","0","0.00","26473567764"
"046070","코다코","KOSDAQ","운송장비·부품","1375","-30","-2.14","53713352000"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","2840","65","2.34","107472989680"
"078940","코드네이처","KOSDAQ","건설","2300","90","4.07","73621953500"
"080530","코디","KOSDAQ","화학","2600","0","0.00","65228995000"
"224060","코디엠","KOSDAQ","반도체","316","-8","-2.47","84845030196"
"104540","코렌텍","KOSDAQ","의료·정밀기기","16550","-250","-1.49","192754242100"
"027050","코리아나","KOSDAQ","화학","4715","-45","-0.95","188600000000"
"290510","코리아센터","KOSDAQ","소프트웨어","8390","-120","-1.41","639323344430"
"190650","코리아에셋투자증권","KOSDAQ","금융","15150","-150","-0.98","96778200000"
"101670","코리아에스이","KOSDAQ","금속","2255","0","0.00","42619500000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","4020","-35","-0.86","111921077280"
"036690","코맥스","KOSDAQ","통신장비","8210","-150","-1.79","125508987510"
"049430","코메론","KOSDAQ","의료·정밀기기","14850","-350","-2.30","134362800000"
"183300","코미코","KOSDAQ","반도체","64900","500","0.78","650327010300"
"041960","코미팜","KOSDAQ","제약","11700","50","0.43","750974749200"
"089890","코세스","KOSDAQ","반도체","11350","-50","-0.44","188239318700"
"009730","코센","KOSDAQ","금속","905","0","0.00","26398999325"
"082660","코스나인","KOSDAQ","화학","1420","-150","-9.55","53516654700"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","10300","-150","-1.44","212468400000"
"241710","코스메카코리아","KOSDAQ","화학","16100","0","0.00","171948000000"
"069110","코스온","KOSDAQ","화학","2630","0","0.00","62963935800"
"166480","코아스템","KOSDAQ","제약","18050","50","0.28","283764411000"
"045970","코아시아","KOSDAQ","IT부품","10200","-100","-0.97","268411735200"
"196450","코아시아옵틱스","KOSDAQ","의료·정밀기기","3095","-245","-7.34","127614977470"
"029960","코엔텍","KOSDAQ","기타서비스","9620","-20","-0.21","481000000000"
"102940","코오롱생명과학","KOSDAQ","제약","29800","50","0.17","340088208800"
"950160","코오롱티슈진","KOSDAQ","제약","8010","0","0.00","489551575500"
"033290","코웰패션","KOSDAQ","유통","7280","-10","-0.14","644281703520"
"056360","코위버","KOSDAQ","통신장비","9040","-190","-2.06","88563072000"
"282880","코윈테크","KOSDAQ","기계·장비","22850","-250","-1.08","216504846800"
"121850","코이즈","KOSDAQ","IT부품","2830","-170","-5.67","43862945420"
"015710","코콤","KOSDAQ","통신장비","8260","-90","-1.08","144801930000"
"052330","코텍","KOSDAQ","정보기기","10550","-50","-0.47","164311523600"
"322780","코퍼스코리아","KOSDAQ","오락·문화","3690","120","3.36","131938437060"
"126600","코프라","KOSDAQ","화학","6740","90","1.35","142319373160"
"200130","콜마비앤에이치","KOSDAQ","제약","48300","-900","-1.83","1426953851400"
"294570","쿠콘","KOSDAQ","소프트웨어","69100","100","0.14","558125606100"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","14400","100","0.70","214167225600"
"365270","큐라클","KOSDAQ","기타서비스","31050","600","1.97","414702806400"
"060280","큐렉소","KOSDAQ","유통","9590","-50","-0.52","320664829030"
"040350","큐로컴","KOSDAQ","컴퓨터서비스","1575","-60","-3.67","198408218400"
"051780","큐로홀딩스","KOSDAQ","유통","628","-9","-1.41","75737299260"
"115180","큐리언트","KOSDAQ","기타서비스","30300","0","0.00","269168898600"
"043090","큐브앤컴퍼니","KOSDAQ","유통","2690","0","0.00","87667941970"
"182360","큐브엔터","KOSDAQ","오락·문화","13850","-350","-2.46","95617172950"
"066310","큐에스아이","KOSDAQ","반도체","17100","-200","-1.16","141557733000"
"016600","큐캐피탈","KOSDAQ","금융","638","0","0.00","108964534866"
"043590","크로바하이텍","KOSDAQ","반도체","2485","0","0.00","73965137855"
"114120","크루셜텍","KOSDAQ","IT부품","1395","-5","-0.36","29241034425"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","41450","950","2.35","485606646000"
"900250","크리스탈신소재","KOSDAQ","금융","1505","-25","-1.63","102014697260"
"083790","크리스탈지노믹스","KOSDAQ","기타서비스","7420","0","0.00","513808926120"
"045520","크린앤사이언스","KOSDAQ","기계·장비","22950","-250","-1.08","149175000000"
"036170","클라우드에어","KOSDAQ","반도체","2160","35","1.65","121029752880"
"214150","클래시스","KOSDAQ","의료·정밀기기","22050","-550","-2.43","1427006851200"
"352770","클리노믹스","KOSDAQ","기타서비스","15250","450","3.04","203055900250"
"237880","클리오","KOSDAQ","화학","22650","-250","-1.09","393951721800"
"139670","키네마스터","KOSDAQ","소프트웨어","26600","450","1.72","360331766200"
"311270","키움제5호스팩","KOSDAQ","금융","2035","0","0.00","7326000000"
"054780","키이스트","KOSDAQ","오락·문화","14650","-350","-2.33","259862579000"
"219130","타이거일렉","KOSDAQ","반도체","13950","-500","-3.46","88084345500"
"065130","탑엔지니어링","KOSDAQ","기계·장비","8690","-190","-2.14","138833673330"
"023160","태광","KOSDAQ","금속","12750","-100","-0.78","337875000000"
"053620","태양","KOSDAQ","금속","10650","100","0.95","91590000000"
"044490","태웅","KOSDAQ","금속","12500","0","0.00","250092262500"
"124560","태웅로직스","KOSDAQ","운송","9650","-120","-1.23","188530042800"
"191420","테고사이언스","KOSDAQ","제약","28550","-450","-1.55","231507210700"
"073640","테라사이언스","KOSDAQ","금속","1950","0","0.00","138749260650"
"182690","테라셈","KOSDAQ","반도체","1440","0","0.00","30474933120"
"066700","테라젠이텍스","KOSDAQ","제약","8180","-20","-0.24","265559078300"
"095610","테스","KOSDAQ","반도체","29650","-450","-1.50","586127900900"
"131970","테스나","KOSDAQ","반도체","51800","-1000","-1.89","764546088600"
"089030","테크윙","KOSDAQ","반도체","26850","-650","-2.36","520577680800"
"054450","텔레칩스","KOSDAQ","반도체","18000","300","1.69","243106398000"
"091440","텔레필드","KOSDAQ","통신장비","3870","-125","-3.13","35510636250"
"200230","텔콘RF제약","KOSDAQ","통신장비","5160","175","3.51","451546501920"
"215480","토박스코리아","KOSDAQ","유통","1770","-10","-0.56","85092376530"
"051360","토비스","KOSDAQ","정보기기","7800","-80","-1.02","130393052400"
"045340","토탈소프트","KOSDAQ","소프트웨어","13500","-700","-4.93","115533540000"
"108230","톱텍","KOSDAQ","기계·장비","11300","-50","-0.44","429662668500"
"079970","투비소프트","KOSDAQ","소프트웨어","2330","-35","-1.48","86474515580"
"105550","트루윈","KOSDAQ","일반전기전자","6900","-240","-3.36","133996275000"
"026150","특수건설","KOSDAQ","건설","12850","-50","-0.39","200790579100"
"322180","티라유텍","KOSDAQ","소프트웨어","14000","-100","-0.71","76457500000"
"117730","티로보틱스","KOSDAQ","기계·장비","8640","-200","-2.26","119638624320"
"033830","티비씨","KOSDAQ","방송서비스","1380","-25","-1.78","138000000000"
"057680","티사이언티픽","KOSDAQ","디지털컨텐츠","3420","-25","-0.73","160754422140"
"064760","티씨케이","KOSDAQ","반도체","194100","-8400","-4.15","2266117500000"
"246710","티앤알바이오팹","KOSDAQ","제약","52200","900","1.75","442237095000"
"340570","티앤엘","KOSDAQ","제약","39000","-500","-1.27","316992000000"
"277880","티에스아이","KOSDAQ","기계·장비","9250","-40","-0.43","171441627500"
"131290","티에스이","KOSDAQ","반도체","74900","0","0.00","828501032100"
"356860","티엘비","KOSDAQ","일반전기전자","43150","1500","3.60","212138992250"
"062860","티엘아이","KOSDAQ","반도체","7420","-420","-5.36","73255582400"
"321550","티움바이오","KOSDAQ","기타서비스","22850","800","3.63","544331009100"
"104480","티케이케미칼","KOSDAQ","화학","7130","60","0.85","648084444420"
"081150","티플랙스","KOSDAQ","금속","4275","-110","-2.51","103747418550"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","4600","-20","-0.43","51872723400"
"084730","팅크웨어","KOSDAQ","통신장비","15700","-250","-1.57","163683207400"
"046210","파나진","KOSDAQ","의료·정밀기기","5500","-70","-1.26","176751630000"
"034230","파라다이스","KOSDAQ","오락·문화","17100","0","0.00","1555119691200"
"033540","파라텍","KOSDAQ","기계·장비","3090","-70","-2.22","131199005250"
"043200","파루","KOSDAQ","IT부품","1185","0","0.00","45960754695"
"214450","파마리서치","KOSDAQ","제약","84800","-1100","-1.28","857491664000"
"208340","파멥신","KOSDAQ","제약","10800","-200","-1.82","153824713200"
"177830","파버나인","KOSDAQ","일반전기전자","6310","-30","-0.47","89593822240"
"037070","파세코","KOSDAQ","일반전기전자","22250","-450","-1.98","311500000000"
"150900","파수","KOSDAQ","소프트웨어","7740","40","0.52","86324939820"
"037030","파워넷","KOSDAQ","일반전기전자","5730","-130","-2.22","94548976620"
"047310","파워로직스","KOSDAQ","IT부품","8980","-180","-1.97","309100418360"
"170790","파이오링크","KOSDAQ","통신장비","16200","-500","-2.99","111072546000"
"049120","파인디앤씨","KOSDAQ","IT부품","2700","-25","-0.92","71171848800"
"038950","파인디지털","KOSDAQ","통신장비","7620","-230","-2.93","77806029300"
"106240","파인테크닉스","KOSDAQ","IT부품","8510","-230","-2.63","384587060190"
"131760","파인텍","KOSDAQ","IT부품","1600","-35","-2.14","68682868800"
"065690","파커스","KOSDAQ","IT부품","3640","-40","-1.09","51139564840"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","127100","100","0.08","849873850500"
"091700","파트론","KOSDAQ","IT부품","10450","0","0.00","565934484500"
"038160","팍스넷","KOSDAQ","금융","862","0","0.00","10551204112"
"032800","판타지오","KOSDAQ","오락·문화","119","-4","-3.25","76970230540"
"318010","팜스빌","KOSDAQ","음식료·담배","11100","-300","-2.63","88015651800"
"027710","팜스토리","KOSDAQ","음식료·담배","2570","-10","-0.39","286340662000"
"225590","패션플랫폼","KOSDAQ","섬유·의류","1685","-20","-1.17","44882861405"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","1120","-15","-1.32","60239794720"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","6690","-280","-4.02","182288999580"
"222110","팬젠","KOSDAQ","제약","9320","-100","-1.06","99440019600"
"263750","펄어비스","KOSDAQ","디지털컨텐츠","76900","-2100","-2.66","5092433350000"
"251970","펌텍코리아","KOSDAQ","화학","23150","-200","-0.86","287060000000"
"087010","펩트론","KOSDAQ","제약","11850","-200","-1.66","244428208050"
"119500","포메탈","KOSDAQ","금속","5090","10","0.20","60302410880"
"022100","포스코 ICT","KOSDAQ","기타서비스","7920","-70","-0.88","1204115053680"
"009520","포스코엠텍","KOSDAQ","금속","8870","-70","-0.78","369370775610"
"189690","포시에스","KOSDAQ","소프트웨어","8840","-170","-1.89","76674986440"
"318020","포인트모바일","KOSDAQ","일반전기전자","26950","-650","-2.36","341248230400"
"256630","포인트엔지니어링","KOSDAQ","금속","3810","-70","-1.80","219006218070"
"141020","포티스","KOSDAQ","유통","108","0","0.00","18839533608"
"041020","폴라리스오피스","KOSDAQ","소프트웨어","2005","-35","-1.72","77064875735"
"114630","폴라리스우노","KOSDAQ","화학","5180","-90","-1.71","70313138700"
"123010","폴라리스웍스","KOSDAQ","반도체","2000","-95","-4.53","103056374000"
"290720","푸드나무","KOSDAQ","유통","34000","300","0.89","231405156000"
"005670","푸드웰","KOSDAQ","음식료·담배","9310","-160","-1.69","93100000000"
"094940","푸른기술","KOSDAQ","정보기기","13150","150","1.15","109952225900"
"007330","푸른저축은행","KOSDAQ","금융","15300","-200","-1.29","230766840000"
"093380","풍강","KOSDAQ","금속","5230","50","0.97","51668806990"
"023900","풍국주정","KOSDAQ","음식료·담배","19050","0","0.00","240030000000"
"214270","퓨쳐스트림네트웍스","KOSDAQ","출판·매체복제","1155","-15","-1.28","150806678715"
"220100","퓨쳐켐","KOSDAQ","제약","15150","400","2.71","206736460650"
"035200","프럼파스트","KOSDAQ","화학","8130","-370","-4.35","79109696700"
"334970","프레스티지바이오로직스","KOSDAQ","제약","14000","150","1.08","660889446000"
"203690","프로스테믹스","KOSDAQ","제약","3530","0","0.00","161522026440"
"053610","프로텍","KOSDAQ","반도체","26950","50","0.19","296450000000"
